CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
12/30/2017,2032,9S,600 N ELLWOOD AV,SHOOTING,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.5738,39.29844,"(39.29844, -76.5738)",Street,1
12/30/2017,2000,9S,4200 WABASH AV,SHOOTING,,FIREARM,643,NORTHWESTERN,Ashburton,-76.67181,39.33467,"(39.33467, -76.67181)",Common Bus,1
12/30/2017,246,9S,1300 LAURENS ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63906,39.30338,"(39.30338, -76.63906)",Street,1
12/29/2017,738,9S,2800 WOODBROOK AV,SHOOTING,,FIREARM,732,WESTERN,Parkview/Woodbrook,-76.64578,39.31402,"(39.31402, -76.64578)",Street,1
12/28/2017,2101,9S,400 N EAST AV,SHOOTING,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57211,39.2963,"(39.2963, -76.57211)",Street,1
12/28/2017,400,1F,900 HERNDON CT,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.60052,39.22833,"(39.22833, -76.60052)",Street,1
12/27/2017,2237,9S,3000 BELAIR RD,SHOOTING,,FIREARM,431,NORTHEASTERN,Clifton Park,-76.57583,39.31979,"(39.31979, -76.57583)",Street,1
12/27/2017,1728,1F,200 N MONASTERY AV,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67467,39.28939,"(39.28939, -76.67467)",Street,1
12/26/2017,1925,1F,800 N DURHAM ST,HOMICIDE,,FIREARM,321,EASTERN,Middle East,-76.59165,39.29959,"(39.29959, -76.59165)",Street,1
12/26/2017,2204,1F,600 E 38TH ST,HOMICIDE,,FIREARM,543,NORTHERN,Waverly,-76.60731,39.33557,"(39.33557, -76.60731)",Street,1
12/26/2017,1641,1F,3700 ARCADIA AV,HOMICIDE,,FIREARM,613,NORTHWESTERN,Langston Hughes,-76.67805,39.34359,"(39.34359, -76.67805)",Street,1
12/26/2017,1231,9S,3400 MARY AV,SHOOTING,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.55254,39.35248,"(39.35248, -76.55254)",Street,1
12/26/2017,1231,9S,3400 MARY AV,SHOOTING,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.55254,39.35248,"(39.35248, -76.55254)",Street,1
12/25/2017,2027,9S,2500 E MONUMENT ST,SHOOTING,,FIREARM,323,EASTERN,Milton-Montford,-76.58224,39.29887,"(39.29887, -76.58224)",Street,1
12/25/2017,1943,9S,2700 WOODVIEW RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62692,39.24879,"(39.24879, -76.62692)",Public Are,1
12/24/2017,1900,1F,200 S MONASTERY AV,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Irvington,-76.68111,39.28406,"(39.28406, -76.68111)",Street,1
12/23/2017,2301,9S,4900 MORELLO RD,SHOOTING,,FIREARM,421,NORTHEASTERN,Lauraville,-76.57124,39.34739,"(39.34739, -76.57124)",Street,1
12/23/2017,1102,1F,600 N DUKELAND ST,HOMICIDE,,FIREARM,721,WESTERN,Mosher,-76.66303,39.29492,"(39.29492, -76.66303)",Alley,1
12/23/2017,35,1F,4900 PEMBRIDGE AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.66927,39.34909,"(39.34909, -76.66927)",Street,1
12/22/2017,2125,9S,100 N HIGHLAND AV,SHOOTING,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56948,39.29403,"(39.29403, -76.56948)",Street,1
12/22/2017,2110,9S,4400 PENNINGTON AV,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58855,39.22592,"(39.22592, -76.58855)",Street,1
12/22/2017,1659,9S,1000 N BROADWAY,SHOOTING,,FIREARM,313,EASTERN,Gay Street,-76.59467,39.30207,"(39.30207, -76.59467)",Street,1
12/22/2017,1220,9S,2500 E PRESTON ST,SHOOTING,,FIREARM,332,EASTERN,Berea,-76.58266,39.30586,"(39.30586, -76.58266)",Public Are,1
12/21/2017,2304,9S,900 N CALHOUN ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.64017,39.29905,"(39.29905, -76.64017)",Street,1
12/21/2017,1707,9S,1100 W LANVALE ST,SHOOTING,,FIREARM,713,WESTERN,Harlem Park,-76.63601,39.29797,"(39.29797, -76.63601)",Street,1
12/20/2017,2039,1F,800 W LEXINGTON ST,HOMICIDE,,FIREARM,712,WESTERN,Poppleton,-76.63072,39.29112,"(39.29112, -76.63072)",Street,1
12/19/2017,1934,1F,1500 EASTERN AV,HOMICIDE,,FIREARM,213,SOUTHEASTERN,Fells Point,-76.59588,39.2855,"(39.2855, -76.59588)",Public Are,1
12/19/2017,1718,9S,500 WELLESLEY ST,SHOOTING,,FIREARM,832,SOUTHWESTERN,Gwynns Falls,-76.66833,39.27913,"(39.27913, -76.66833)",Street,1
12/18/2017,2241,1F,3500 PELHAM AV,HOMICIDE,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.56524,39.32087,"(39.32087, -76.56524)",Common Bus,1
12/17/2017,612,9S,2100 TUCKER LA,SHOOTING,,FIREARM,821,SOUTHWESTERN,Wakefield,-76.7014,39.31019,"(39.31019, -76.7014)",Dwelling,1
12/17/2017,43,9S,100 S EATON ST,SHOOTING,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56564,39.2914,"(39.2914, -76.56564)",Street,1
12/16/2017,2018,9S,500 BENNINGHAUS RD,SHOOTING,,FIREARM,523,NORTHERN,Belvedere,-76.60981,39.35866,"(39.35866, -76.60981)",Street,1
12/15/2017,2040,9S,200 DIENER PL,SHOOTING,,FIREARM,843,SOUTHWESTERN,Irvington,-76.68761,39.2831,"(39.2831, -76.68761)",Dwelling,1
12/15/2017,1826h,9S,600 VENABLE AV,SHOOTING,,FIREARM,543,NORTHERN,Waverly,-76.60806,39.32908,"(39.32908, -76.60806)",Street,1
12/15/2017,1456,1F,4500 REISTERSTOWN RD,HOMICIDE,,FIREARM,613,NORTHWESTERN,Lucille Park,-76.66962,39.33977,"(39.33977, -76.66962)",Street,1
12/15/2017,1156,1F,4300 SHAMROCK AV,HOMICIDE,,FIREARM,442,NORTHEASTERN,Belair-Edison,-76.56246,39.32598,"(39.32598, -76.56246)",Vehicle,1
12/15/2017,1151,9S,5400 WABASH AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.69208,39.34291,"(39.34291, -76.69208)",Street,1
12/15/2017,1151,9S,5400 WABASH AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.69208,39.34291,"(39.34291, -76.69208)",Street,1
12/15/2017,1151,9S,5400 WABASH AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.69208,39.34291,"(39.34291, -76.69208)",Street,1
12/14/2017,1942,9S,1000 BOYD ST,SHOOTING,,FIREARM,931,SOUTHERN,Hollins Market,-76.63381,39.28728,"(39.28728, -76.63381)",Street,1
12/14/2017,1650,1F,900 POPLAR GROVE ST,HOMICIDE,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66516,39.29812,"(39.29812, -76.66516)",Common Bus,1
12/14/2017,1650,9S,900 POPLAR GROVE ST,SHOOTING,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66516,39.29812,"(39.29812, -76.66516)",Common Bus,1
12/14/2017,1650,9S,900 POPLAR GROVE ST,SHOOTING,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66516,39.29812,"(39.29812, -76.66516)",Common Bus,1
12/14/2017,930,9S,2700 W COLD SPRING LA,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.66669,39.33954,"(39.33954, -76.66669)",Street,1
12/14/2017,508,9S,3600 6TH ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60239,39.23624,"(39.23624, -76.60239)",Parking Lo,1
12/13/2017,1650,9S,1600 CLIFTVIEW AV,SHOOTING,,FIREARM,342,EASTERN,Darley Park,-76.59558,39.31524,"(39.31524, -76.59558)",Street,1
12/12/2017,2010,9S,1800 N ROSEDALE ST,SHOOTING,,FIREARM,813,SOUTHWESTERN,Northwest Community Actio,-76.66928,39.30809,"(39.30809, -76.66928)",Street,1
12/12/2017,1845,9S,6100 CARDIFF AV,SHOOTING,,FIREARM,233,SOUTHEASTERN,Medford,-76.54352,39.27629,"(39.27629, -76.54352)",Street,1
12/12/2017,1424,1F,400 S PULASKI ST,HOMICIDE,,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,-76.64981,39.28288,"(39.28288, -76.64981)",Street,1
12/11/2017,1826,9S,2400 W BELVEDERE AV,SHOOTING,,FIREARM,532,NORTHERN,Levindale,-76.66237,39.35448,"(39.35448, -76.66237)",Street,1
12/10/2017,2254,1F,5800 MOORES RUN CT,HOMICIDE,,FIREARM,441,NORTHEASTERN,Cedonia,-76.53681,39.33453,"(39.33453, -76.53681)",Public Are,1
12/10/2017,1949,9S,1600 W NORTH AV,SHOOTING,,FIREARM,733,WESTERN,Penn North,-76.6434,39.31005,"(39.31005, -76.6434)",Street,1
12/10/2017,1556,9S,1500 ABBOTSTON ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59606,39.3239,"(39.3239, -76.59606)",Public Are,1
12/09/2017,2358,9S,5600 GROVELAND AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Grove Park,-76.69999,39.34075,"(39.34075, -76.69999)",Street,1
12/09/2017,1107,1F,3200 SPAULDING AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67486,39.3483,"(39.3483, -76.67486)",Street,1
12/08/2017,1518,9S,2500 EDMONDSON AV,SHOOTING,,FIREARM,721,WESTERN,Rosemont Homeowners/Tenan,-76.65656,39.29475,"(39.29475, -76.65656)",Street,1
12/07/2017,2103,9S,6100 SHIPVIEW WY,SHOOTING,,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.54247,39.27659,"(39.27659, -76.54247)",Hospital,1
12/07/2017,1724,1F,5600 THE ALAMEDA,HOMICIDE,,FIREARM,522,NORTHERN,Glen Oaks,-76.59543,39.35732,"(39.35732, -76.59543)",Parking Lo,1
12/07/2017,29,9S,4000 PASCAL AV,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.59127,39.22894,"(39.22894, -76.59127)",Street,1
12/06/2017,2159,9S,2500 E FEDERAL ST,SHOOTING,,FIREARM,332,EASTERN,Berea,-76.58253,39.309,"(39.309, -76.58253)",Street,1
12/06/2017,1640,9S,2000 GRINNALDS AV,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.65022,39.26639,"(39.26639, -76.65022)",Street,1
12/06/2017,1636,1F,3800 SINCLAIR LA,HOMICIDE,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.56323,39.31375,"(39.31375, -76.56323)",Street,1
12/06/2017,49,9S,2400 MARBOURNE AV,SHOOTING,,FIREARM,923,SOUTHERN,Lakeland,-76.6516,39.2543,"(39.2543, -76.6516)",Parking Lo,1
12/05/2017,242,9S,3000 S HANOVER ST,SHOOTING,,FIREARM,922,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,"(39.25137, -76.61498)",Street,1
12/05/2017,2304,9S,1000 N PAYSON ST,SHOOTING,,FIREARM,722,WESTERN,Bridgeview/Greenlawn,-76.64935,39.2998,"(39.2998, -76.64935)",Street,1
12/04/2017,2231,9S,4500 PALL MALL RD,SHOOTING,,FIREARM,532,NORTHERN,Parklane,-76.66444,39.34149,"(39.34149, -76.66444)",Street,1
12/04/2017,1507,9S,1900 KENNEDY AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60424,39.3122,"(39.3122, -76.60424)",Alley,1
12/04/2017,1500,1F,1600 E EAGER ST,HOMICIDE,,FIREARM,313,EASTERN,Gay Street,-76.59623,39.30183,"(39.30183, -76.59623)",Street,1
12/03/2017,1235,9S,900 N EDEN ST,SHOOTING,,FIREARM,313,EASTERN,Oldtown,-76.59931,39.30036,"(39.30036, -76.59931)",Street,1
12/03/2017,235,1F,3700 S HANOVER ST,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.61013,39.23744,"(39.23744, -76.61013)",Street,1
12/03/2017,235,9S,3700 S HANOVER ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.61013,39.23744,"(39.23744, -76.61013)",Street,1
12/03/2017,235,9S,3700 S HANOVER ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.61013,39.23744,"(39.23744, -76.61013)",Street,1
12/03/2017,132,9S,3200 E MONUMENT ST,SHOOTING,,FIREARM,224,EASTERN,Ellwood Park/Monument,-76.57215,39.29921,"(39.29921, -76.57215)",Dwelling,1
12/02/2017,1905,1F,500 WILLOW AV,HOMICIDE,,FIREARM,524,NORTHERN,Wrenlane,-76.60946,39.34548,"(39.34548, -76.60946)",Street,1
12/01/2017,1933,9S,2000 DENISON ST,SHOOTING,,FIREARM,812,SOUTHWESTERN,Mount Holly,-76.67422,39.31009,"(39.31009, -76.67422)",Street,1
12/01/2017,1933,9S,2000 DENISON ST,SHOOTING,,FIREARM,812,SOUTHWESTERN,Mount Holly,-76.67422,39.31009,"(39.31009, -76.67422)",Street,1
12/01/2017,1736,9S,2600 ST BENEDICT ST,SHOOTING,,FIREARM,841,SOUTHWESTERN,Millhill,-76.65651,39.27994,"(39.27994, -76.65651)",Public Are,1
12/01/2017,1525,9S,3700 W GARRISON AV,SHOOTING,,FIREARM,613,NORTHWESTERN,Langston Hughes,-76.6785,39.34437,"(39.34437, -76.6785)",Street,1
11/30/2017,2044,1F,3000 RAYNER AV,HOMICIDE,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66709,39.29643,"(39.29643, -76.66709)",Vacant Dwe,1
11/30/2017,1439,1F,1800 E PRATT ST,HOMICIDE,,FIREARM,212,SOUTHEASTERN,Upper Fells Point,-76.59133,39.28936,"(39.28936, -76.59133)",Dwelling,1
11/30/2017,1119,1F,1800 AIKEN ST,HOMICIDE,,FIREARM,343,EASTERN,Oliver,-76.60097,39.31058,"(39.31058, -76.60097)",Street,1
11/29/2017,1947,9S,800 BRIDGEVIEW RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62416,39.24829,"(39.24829, -76.62416)",Street,1
11/29/2017,1254,9S,1900 BELAIR RD,SHOOTING,,FIREARM,332,EASTERN,Berea,-76.5832,39.31326,"(39.31326, -76.5832)",Street,1
11/28/2017,2321,1F,3800 OAKFORD AV,HOMICIDE,,FIREARM,642,NORTHWESTERN,Dolfield,-76.67962,39.33612,"(39.33612, -76.67962)",Street,1
11/28/2017,2054,9S,2000 SINCLAIR LA,SHOOTING,,FIREARM,431,NORTHEASTERN,Clifton Park,-76.58984,39.31432,"(39.31432, -76.58984)",Street,1
11/28/2017,1245,9S,100 N CULVER ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Saint Josephs,-76.67493,39.28827,"(39.28827, -76.67493)",Dwelling,1
11/28/2017,1154,1F,1800 WILHELM ST,HOMICIDE,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64589,39.28369,"(39.28369, -76.64589)",Street,1
11/28/2017,145,1F,2600 ST BENEDICT ST,HOMICIDE,,FIREARM,841,SOUTHWESTERN,Millhill,-76.65651,39.27994,"(39.27994, -76.65651)",Street,1
11/27/2017,1649,9S,800 E PATAPSCO AV,SHOOTING,,FIREARM,912,SOUTHERN,Fairfield Area,-76.59866,39.23521,"(39.23521, -76.59866)",Street,1
11/26/2017,1932,9S,1600 CLIFTVIEW AV,SHOOTING,,FIREARM,342,EASTERN,Darley Park,-76.59558,39.31524,"(39.31524, -76.59558)",Street,1
11/25/2017,2040,1F,1900 WILHELM ST,HOMICIDE,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64692,39.28371,"(39.28371, -76.64692)",Alley,1
11/25/2017,2000,1F,200 S CATHERINE ST,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Shipley Hill,-76.65603,39.28468,"(39.28468, -76.65603)",Street,1
11/24/2017,2333,1F,3900 RIDGEWOOD AV,HOMICIDE,,FIREARM,642,NORTHWESTERN,Dolfield,-76.68291,39.33675,"(39.33675, -76.68291)",Street,1
11/24/2017,2306,9S,2100 W NORTH AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.65152,39.30972,"(39.30972, -76.65152)",Public Are,1
11/24/2017,2157,9S,3900 FAIRFAX RD,SHOOTING,,FIREARM,642,NORTHWESTERN,Concerned Citizens Of For,-76.68314,39.322,"(39.322, -76.68314)",Alley,1
11/24/2017,654,1F,3400 NOBLE ST,HOMICIDE,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56883,39.2931,"(39.2931, -76.56883)",Street,1
11/23/2017,1310,9S,3000 SPAULDING AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67228,39.34976,"(39.34976, -76.67228)",Street,1
11/22/2017,1445,9S,700 E 21ST ST,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60796,39.31355,"(39.31355, -76.60796)",Street,1
11/21/2017,1946,9S,0 N MOUNT ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64376,39.28836,"(39.28836, -76.64376)",Public Are,1
11/21/2017,1915,9S,900 S CATON AV,SHOOTING,,FIREARM,832,SOUTHWESTERN,Violetville,-76.67137,39.27355,"(39.27355, -76.67137)",Hospital,1
11/21/2017,1831,1F,200 PARK AV,HOMICIDE,,FIREARM,111,CENTRAL,Downtown,-76.61805,39.29248,"(39.29248, -76.61805)",Common Bus,1
11/21/2017,1609,9S,5900 WAYCROSS RD,SHOOTING,,FIREARM,441,NORTHEASTERN,Cedonia,-76.53339,39.3326,"(39.3326, -76.53339)",Street,1
11/21/2017,636,9S,5800 FAIRWOOD AV,SHOOTING,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.54499,39.34548,"(39.34548, -76.54499)",Street,1
11/21/2017,636,9S,5800 FAIRWOOD AV,SHOOTING,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.54499,39.34548,"(39.34548, -76.54499)",Street,1
11/20/2017,2105,9S,4500 BONNER RD,SHOOTING,,FIREARM,641,NORTHWESTERN,West Forest Park,-76.69225,39.31998,"(39.31998, -76.69225)",Street,1
11/20/2017,2100,9S,4000 W ROGERS AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.68891,39.34855,"(39.34855, -76.68891)",Parking Lo,1
11/20/2017,1439,9S,6500 BELAIR RD,SHOOTING,,FIREARM,445,NORTHEASTERN,Cedmont,-76.53241,39.35321,"(39.35321, -76.53241)",Common Bus,1
11/20/2017,30,9S,0 N CLINTON ST,SHOOTING,,FIREARM,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57086,39.29278,"(39.29278, -76.57086)",Street,1
11/18/2017,1145,9S,1500 RAMSAY ST,SHOOTING,,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,-76.64077,39.28337,"(39.28337, -76.64077)",Street,1
11/16/2017,2258,9S,500 E 38TH ST,SHOOTING,,FIREARM,543,NORTHERN,Waverly,-76.6092,39.33535,"(39.33535, -76.6092)",Street,1
11/16/2017,1639,1F,900 BENNETT PL,HOMICIDE,,FIREARM,713,WESTERN,Harlem Park,-76.6325,39.29505,"(39.29505, -76.6325)",Alley,1
11/15/2017,1750,9S,1300 LAURENS ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63906,39.30338,"(39.30338, -76.63906)",Street,1
11/14/2017,2212,1O,200 N LUZERNE AV,HOMICIDE,,OTHER,221,SOUTHEASTERN,McElderry Park,-76.58066,39.2949,"(39.2949, -76.58066)",Street,1
11/14/2017,2002,9S,2400 GWYNNS FALLS PKWY,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.65508,39.31583,"(39.31583, -76.65508)",Street,1
11/14/2017,1447,9S,700 W FAYETTE ST,SHOOTING,,FIREARM,122,CENTRAL,Poppleton,-76.6285,39.29012,"(39.29012, -76.6285)",Street,1
11/14/2017,1129,1O,3100 VIRGINIA AV,HOMICIDE,,OTHER,614,NORTHWESTERN,Central Park Heights,-76.66909,39.34489,"(39.34489, -76.66909)",Vacant Dwe,1
11/14/2017,115,1F,1400 LAWRENCE ST,HOMICIDE,,FIREARM,943,SOUTHERN,Riverside,-76.60081,39.27294,"(39.27294, -76.60081)",,1
11/14/2017,19,9S,1800 N GAY ST,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58576,39.31113,"(39.31113, -76.58576)",Street,1
11/13/2017,2139,9S,400 N HIGHLAND AV,SHOOTING,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.56969,39.2961,"(39.2961, -76.56969)",Street,1
11/13/2017,1059,9S,900 PENNSYLVANIA AV,SHOOTING,,FIREARM,121,CENTRAL,Heritage Crossing,-76.62653,39.29692,"(39.29692, -76.62653)",Alley,1
11/13/2017,1059,9S,900 PENNSYLVANIA AV,SHOOTING,,FIREARM,121,CENTRAL,Heritage Crossing,-76.62653,39.29692,"(39.29692, -76.62653)",Alley,1
11/13/2017,214,9S,400 WATER ST,SHOOTING,,FIREARM,111,CENTRAL,Downtown,-76.61009,39.28859,"(39.28859, -76.61009)",Street,1
11/13/2017,131,9S,1700 E MONUMENT ST,SHOOTING,,FIREARM,321,EASTERN,Middle East,-76.59365,39.29843,"(39.29843, -76.59365)",Street,1
11/12/2017,2001,1F,2100 SINCLAIR LA,HOMICIDE,,FIREARM,431,NORTHEASTERN,Clifton Park,-76.58862,39.31432,"(39.31432, -76.58862)",Vehicle,1
11/12/2017,1424,1F,0 N SPRING ST,HOMICIDE,,FIREARM,212,SOUTHEASTERN,Washington Hill,-76.59804,39.29223,"(39.29223, -76.59804)",Street,1
11/11/2017,1300,9S,3200 MONDAWMIN AV,SHOOTING,,FIREARM,641,NORTHWESTERN,Hanlon-Longwood,-76.67202,39.31534,"(39.31534, -76.67202)",Public Sch,1
11/09/2017,1926,9S,1700 W BALTIMORE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.6439,39.28833,"(39.28833, -76.6439)",Street,1
11/08/2017,1003,9S,1200 W BALTIMORE ST,SHOOTING,,FIREARM,712,WESTERN,Poppleton,-76.63684,39.28864,"(39.28864, -76.63684)",Street,1
11/07/2017,2146,9S,2600 E CHASE ST,SHOOTING,,FIREARM,323,EASTERN,Biddle Street,-76.58098,39.30378,"(39.30378, -76.58098)",Street,1
11/06/2017,1101,1F,5200 FAIRLAWN AV,HOMICIDE,,FIREARM,623,NORTHWESTERN,Woodmere,-76.68567,39.3429,"(39.3429, -76.68567)",Common Bus,1
11/06/2017,1101,9S,5200 FAIRLAWN AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.68567,39.3429,"(39.3429, -76.68567)",Common Bus,1
11/06/2017,1101,9S,5200 FAIRLAWN AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Woodmere,-76.68567,39.3429,"(39.3429, -76.68567)",Common Bus,1
11/04/2017,53,1F,2800 ELGIN AV,HOMICIDE,,FIREARM,731,WESTERN,Panway/Braddish Avenue,-76.66487,39.31348,"(39.31348, -76.66487)",Vehicle,1
11/04/2017,53,9S,2800 ELGIN AV,SHOOTING,,FIREARM,731,WESTERN,Panway/Braddish Avenue,-76.66487,39.31348,"(39.31348, -76.66487)",Vehicle,1
11/04/2017,35,9S,600 N KRESSON ST,SHOOTING,,FIREARM,333,EASTERN,Orangeville,-76.56039,39.29896,"(39.29896, -76.56039)",Street,1
11/03/2017,1710,9S,1900 HOLLINS ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Boyd-Booth,-76.64741,39.28716,"(39.28716, -76.64741)",Street,1
11/03/2017,1552,1K,400 S CONKLING ST,HOMICIDE,,KNIFE,231,SOUTHEASTERN,Highlandtown,-76.56724,39.28737,"(39.28737, -76.56724)",Dwelling,1
11/02/2017,2045,1F,1200 HOMEWOOD AV,HOMICIDE,,FIREARM,311,EASTERN,Johnston Square,-76.60659,39.30443,"(39.30443, -76.60659)",Vacant Dwe,1
11/02/2017,1938,1F,200 COLLINS AV,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Irvington,-76.68338,39.28292,"(39.28292, -76.68338)",Street,1
11/02/2017,1924,1F,5400 MOORES RUN DR,HOMICIDE,,FIREARM,444,NORTHEASTERN,Frankford,-76.53458,39.33041,"(39.33041, -76.53458)",Public Are,1
10/31/2017,2200,9S,1200 POPLAR GROVE ST,SHOOTING,,FIREARM,814,SOUTHWESTERN,Winchester,-76.66529,39.30154,"(39.30154, -76.66529)",Street,1
10/31/2017,2130,9S,1800 N FULTON AV,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64648,39.30894,"(39.30894, -76.64648)",Street,1
10/31/2017,1620,9S,4600 LIBERTY HEIGHTS AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69452,39.33103,"(39.33103, -76.69452)",Common Bus,1
10/31/2017,1441,1F,5300 CORDELIA AV,HOMICIDE,,FIREARM,633,NORTHWESTERN,Arlington,-76.68361,39.34768,"(39.34768, -76.68361)",Street,1
10/31/2017,1432,1F,5400 CALIFORNIA BLVD,HOMICIDE,,FIREARM,622,NORTHWESTERN,Howard Park,-76.70654,39.32602,"(39.32602, -76.70654)",Street,1
10/30/2017,2002,1F,5400 BUCKNELL RD,HOMICIDE,,FIREARM,441,NORTHEASTERN,Cedonia,-76.53375,39.33166,"(39.33166, -76.53375)",Street,1
10/30/2017,2000,9S,3500 WOODLAND AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67356,39.34165,"(39.34165, -76.67356)",Dwelling,1
10/30/2017,1230,9S,5500 YORK RD,SHOOTING,,FIREARM,523,NORTHERN,Homeland,-76.60994,39.3569,"(39.3569, -76.60994)",Street,1
10/30/2017,1230,9S,5500 YORK RD,SHOOTING,,FIREARM,523,NORTHERN,Homeland,-76.60994,39.3569,"(39.3569, -76.60994)",Street,1
10/30/2017,1230,9S,5500 YORK RD,SHOOTING,,FIREARM,523,NORTHERN,Homeland,-76.60994,39.3569,"(39.3569, -76.60994)",Street,1
10/29/2017,2253,9S,0 N CALVERTON RD,SHOOTING,,FIREARM,714,WESTERN,Penrose/Fayette Street Ou,-76.65379,39.28789,"(39.28789, -76.65379)",Street,1
10/29/2017,214,1F,1300 W LAFAYETTE AV,HOMICIDE,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63878,39.29908,"(39.29908, -76.63878)",Street,1
10/29/2017,32,9S,300 HERRING CT,SHOOTING,,FIREARM,211,SOUTHEASTERN,Perkins Homes,-76.59505,39.28779,"(39.28779, -76.59505)",Dwelling,1
10/28/2017,2149,1F,1800 EDMONDSON AV,HOMICIDE,,FIREARM,722,WESTERN,Harlem Park,-76.64667,39.2952,"(39.2952, -76.64667)",Common Bus,1
10/28/2017,2149,9S,1800 EDMONDSON AV,SHOOTING,,FIREARM,722,WESTERN,Harlem Park,-76.64667,39.2952,"(39.2952, -76.64667)",Common Bus,1
10/28/2017,708,9S,0 W LOMBARD ST,SHOOTING,,FIREARM,113,CENTRAL,Downtown West,-76.61518,39.2877,"(39.2877, -76.61518)",Street,1
10/28/2017,138,1F,1500 EUTAW PL,HOMICIDE,,FIREARM,132,CENTRAL,Madison Park,-76.62819,39.30541,"(39.30541, -76.62819)",Dwelling,1
